"se0","se6","t0","t6"
0.0746956847308681,0.0424343198720142,-0.149226589721043,-0.0997896467430308
0.0894671409204742,0.0540391050601893,0.3439702748216,1.07790026474104
0.0331637282855987,0.0306682875637287,0.645760397669517,-0.0680664759916342
0.0585390607753853,0.048512000566845,0.373763844064991,0.211905435825897
0.0521056623622286,0.0504330838215122,-0.652791829381376,-0.842221793576292
0.0497169026476711,0.0478718525032238,-1.61178952123096,-2.09652017446749
0.0382451522950234,0.0356134306742841,-1.46701665818021,-1.92169042825457
0.0696141794040922,0.0460359446650637,0.492772251328561,-0.157742069039252
0.0515655950194817,0.0429674957399877,0.313475372661677,0.873645871008112
0.0446582595051054,0.0433276250332545,0.346386472756181,0.0590929015744361
0.0614853305810602,0.0631213715145357,0.307183724708072,0.220020708459945
0.0761376761168056,0.0543115537770853,-0.830340539912367,-0.715840532067896
0.0810569825845582,0.0412133154845972,-0.354763689591984,-0.0649132719259665
0.0460732125734236,0.0466136062018983,-1.0226105918197,-1.25188997569428
0.0481327066548125,0.04757832266142,0.678699807909489,0.466881598297401
0.0467813303281326,0.0324849441455336,0.406030755011054,0.830661278748365
0.0393358379328113,0.0382423232014007,0.847597023758291,1.28650815370508
0.0378660461730348,0.0393415536251215,-0.507320675218531,-0.506876980934082
0.130755148070663,0.113162958923903,-0.535671884601489,-0.131347641112418
0.0522400124707653,0.0520407795615184,-0.932646799911666,-1.05614499469025
0.0458540519739838,0.0460683573174545,-0.503985449887092,-0.426322240496207
0.0377011896140711,0.034833139719667,0.821011359789366,0.424083924996123
0.056862988937298,0.0541570655641708,1.83414784109648,1.58143461010059
0.0798598979222005,0.0809485136286984,0.408767058001167,0.320986900578273
0.0286308169049751,0.0267845598706193,0.0902441944727755,-0.102776092664767
0.0951692173861308,0.0928844785770202,2.31923439212272,2.30934864913508
0.0598077667400177,0.0590532349052821,0.771620734737326,0.660356169282541
0.053454024404573,0.0442875944906032,-0.476033233835138,-0.715365393311032
0.0806592584485867,0.0793999816811542,-1.54692776200195,-1.07709495110765
0.0462243686768962,0.0374826014202224,0.303514875295194,0.458682971100941
0.0388763581065851,0.0389411202492742,-0.620385311570954,-0.305261964652863
0.121762595938241,0.0931599918164791,0.388832350089456,0.554609753551857
0.0524192587689456,0.0480387118895601,2.00155782936906,1.9692043118861
0.116556601052829,0.115034677791273,0.254158809820636,0.144056098668203
0.0496308867758555,0.0421127042776499,0.0417634331320198,-0.669058108194616
0.0436300410809573,0.0360639932910826,0.577975944970243,0.671531573509968
0.0367327292873644,0.0301343706495024,0.916004614188236,0.565402500664825
0.0639338822951672,0.0623580677590227,1.02105475113003,1.06203402399822
0.0314565743543943,0.0313309016135215,-0.0326989446017883,0.159445703135199
0.110614101326894,0.113930937713462,0.981955031525174,0.838854330353497
0.206988047277264,0.196054866602236,0.530814220399663,0.00475808037127345
0.0402922360079529,0.0411561470032427,1.04853123004406,1.04293326619466
